home,homescore,awayscore,away,date,location
ADO Den Haag,1,2,RBC Roosendaal,"Saturday, September 20, 2003","Het Zuiderpark (6,012)"
Willem II Tilburg,2,1,PEC Zwolle,"Saturday, September 20, 2003","Willem II  (4,050)"
AZ Alkmaar,3,1,Heerenveen,"Saturday, September 20, 2003","Alkmaarder Hout (7,636)"
Twente Enschede,2,1,RKC Waalwijk,"Saturday, September 20, 2003","Arke Stadion (7,500)"
Vitesse Arnhem,1,1,Roda JC Kerkrade,"Saturday, September 20, 2003","Gelredome (16,500)"
FC Volendam,2,3,NEC Nijmegen,"Friday, September 19, 2003","Veronica Stadion (4,631)"
AZ Alkmaar,2,2,Feyenoord Rotterdam,"Sunday, September 14, 2003","Alkmaarder Hout (7,821)"
NAC Breda,1,1,Willem II Tilburg,"Sunday, September 14, 2003","Fujifilm  (14,500)"
NEC Nijmegen,2,1,Twente Enschede,"Sunday, September 14, 2003","De Goffert (12,250)"
Heerenveen,1,0,FC Groningen,"Saturday, September 13, 2003","Abe Lenstra Stadion (40,800)"
PEC Zwolle,0,0,Roda JC Kerkrade,"Saturday, September 13, 2003","Oosterenk Stadion (5,750)"
PSV Eindhoven,2,1,FC Utrecht,"Saturday, September 13, 2003","Philipsstadion (33,500)"
RBC Roosendaal,1,1,Vitesse Arnhem,"Saturday, September 13, 2003","Vast & Goed Stadion (5,000)"
Ajax Amsterdam,4,1,RKC Waalwijk,"Saturday, September 13, 2003","Amsterdam ArenA (48,121)"
ADO Den Haag,1,1,FC Volendam,"Friday, September 12, 2003","Het Zuiderpark (6,335)"
Feyenoord Rotterdam,2,1,NAC Breda,"Sunday, August 31, 2003","De Kuip Stadion  (39,000)"
Ajax Amsterdam,1,0,PEC Zwolle,"Sunday, August 31, 2003","Amsterdam ArenA (45,000)"
FC Groningen,2,0,ADO Den Haag,"Sunday, August 31, 2003","Oosterpark  (11,500)"
FC Utrecht,0,1,NEC Nijmegen,"Sunday, August 31, 2003","Nieuwe Galgenwaard (8,500)"
RKC Waalwijk,3,0,FC Volendam,"Sunday, August 31, 2003","Sportp. Olympia/Mandemakers Stadion (6,000)"
Roda JC Kerkrade,0,2,RBC Roosendaal,"Saturday, August 30, 2003","Parkstad Limburg Stadion (10,000)"
Twente Enschede,0,2,PSV Eindhoven,"Saturday, August 30, 2003","Arke Stadion (13,000)"
Vitesse Arnhem,1,2,AZ Alkmaar,"Friday, August 29, 2003","Gelredome (17,500)"
Willem II Tilburg,2,0,Heerenveen,"Friday, August 29, 2003","Willem II  (11,500)"
FC Volendam,3,0,FC Groningen,"Sunday, August 24, 2003","Veronica Stadion (5,075)"
NEC Nijmegen,1,3,Roda JC Kerkrade,"Sunday, August 24, 2003","De Goffert (12,250)"
PEC Zwolle,0,3,RKC Waalwijk,"Sunday, August 24, 2003","Oosterenk Stadion (6,150)"
ADO Den Haag,1,1,FC Utrecht,"Saturday, August 23, 2003","Het Zuiderpark (6,185)"
Heerenveen,1,0,Feyenoord Rotterdam,"Saturday, August 23, 2003","Abe Lenstra Stadion (14,600)"
NAC Breda,2,0,Vitesse Arnhem,"Saturday, August 23, 2003","Fujifilm  (13,000)"
PSV Eindhoven,6,1,Willem II Tilburg,"Saturday, August 23, 2003","Philipsstadion (33,000)"
RBC Roosendaal,0,1,Ajax Amsterdam,"Saturday, August 23, 2003","Vast & Goed Stadion (5,000)"
AZ Alkmaar,3,0,Twente Enschede,"Friday, August 22, 2003","Alkmaarder Hout (6,775)"
FC Groningen,1,0,NAC Breda,"Sunday, August 17, 2003","Oosterpark  (11,500)"
FC Utrecht,1,0,PEC Zwolle,"Sunday, August 17, 2003","Nieuwe Galgenwaard (18,000)"
FC Volendam,0,1,Heerenveen,"Sunday, August 17, 2003","Veronica Stadion (5,037)"
Feyenoord Rotterdam,2,1,NEC Nijmegen,"Sunday, August 17, 2003","De Kuip Stadion  (42,000)"
Vitesse Arnhem,1,2,Ajax Amsterdam,"Sunday, August 17, 2003","Gelredome (22,000)"
Willem II Tilburg,1,0,AZ Alkmaar,"Saturday, August 16, 2003","Willem II  (10,700)"
RKC Waalwijk,1,0,ADO Den Haag,"Saturday, August 16, 2003","Sportp. Olympia/Mandemakers Stadion (6,000)"
Twente Enschede,3,1,RBC Roosendaal,"Saturday, August 16, 2003","Arke Stadion (13,000)"
Roda JC Kerkrade,2,2,PSV Eindhoven,"Friday, August 15, 2003","Parkstad Limburg Stadion (14,000)"
