Schalke 04, 0, 0, Hertha Berlin, "Sunday, September 18, 2005"," Arena AufSchalke (60,740)"
Arminia Bielefeld, 0, 0, Kaiserslautern, "Saturday, September 17, 2005"," Schuco-Arena "
Bayern Munich, 1, 0, Hannover 96, "Saturday, September 17, 2005"," Olympiastadion (66,000)"
FC Cologne, 2, 1, Borussia Monchengladbach, "Saturday, September 17, 2005"," Rhein Energie Stadion (50,500)"
Hamburg SV, 1, 1, Eintracht Frankfurt, "Saturday, September 17, 2005"," AOL-Arena (49,000)"
Mainz, 1, 2, VfB Stuttgart, "Saturday, September 17, 2005"," Stadion am Bruchweg (20,000)"
VfL Wolfsburg, 1, 1, Nurnberg, "Saturday, September 17, 2005"," Volkswagen Arena (15,748)"
Werder Bremen, 3, 2, Borussia Dortmund, "Saturday, September 17, 2005"," Weserstadion (40,840)"
Borussia Dortmund, 2, 1, FC Cologne, "Sunday, September 11, 2005"," Westfalenstadion (78,000)"
Hertha Berlin, 3, 0, VfL Wolfsburg, "Sunday, September 11, 2005"," Olympiastadion (40,754)"
Bayer Leverkusen, 1, 1, Schalke 04, "Saturday, September 10, 2005"," BayArena (22,500)"
Borussia Monchengladbach, 2, 1, MSV Duisburg, "Saturday, September 10, 2005"," Borussia-Park (48,288)"
Hannover 96, 2, 0, Eintracht Frankfurt, "Saturday, September 10, 2005"," AWD-Arena (35,166)"
Kaiserslautern, 1, 5, Werder Bremen, "Saturday, September 10, 2005"," Fritz-Walter Stadion (32,851)"
Mainz, 1, 3, Hamburg SV, "Saturday, September 10, 2005"," Stadion am Bruchweg (20,300)"
Nurnberg, 1, 2, Bayern Munich, "Saturday, September 10, 2005"," Frankenstadion (46,939)"
VfB Stuttgart, 1, 1, Arminia Bielefeld, "Saturday, September 10, 2005"," Gottlieb-Daimler Stadion (30,000)"
Arminia Bielefeld, 2, 0, Mainz, "Sunday, August 28, 2005"," Schuco-Arena (18,300)"
MSV Duisburg, 1, 1, Borussia Dortmund, "Sunday, August 28, 2005"," Wedaustadion (31,502)"
Bayern Munich, 3, 0, Hertha Berlin, "Saturday, August 27, 2005"," Olympiastadion (56,000)"
Eintracht Frankfurt, 1, 0, Nurnberg, "Saturday, August 27, 2005"," Waldstadion (40,000)"
FC Cologne, 2, 3, Kaiserslautern, "Saturday, August 27, 2005"," Rhein Energie Stadion (50,000)"
Hamburg SV, 1, 1, Hannover 96, "Saturday, August 27, 2005"," AOL-Arena (48,866)"
Schalke 04, 1, 1, Borussia Monchengladbach, "Saturday, August 27, 2005"," Arena AufSchalke (61,000)"
VfL Wolfsburg, 2, 1, Bayer Leverkusen, "Saturday, August 27, 2005"," Volkswagen Arena (18,201)"
Werder Bremen, 1, 1, VfB Stuttgart, "Saturday, August 27, 2005"," Weserstadion (35,000)"
Mainz, 0, 2, Werder Bremen, "Sunday, August 14, 2005"," Stadion am Bruchweg (22,000)"
VfB Stuttgart, 2, 3, FC Cologne, "Sunday, August 14, 2005"," Gottlieb-Daimler Stadion (49,000)"
Arminia Bielefeld, 0, 2, Hamburg SV, "Saturday, August 13, 2005"," Schuco-Arena (24,000)"
Bayer Leverkusen, 2, 5, Bayern Munich, "Saturday, August 13, 2005"," BayArena (22,500)"
Borussia Dortmund, 1, 2, Schalke 04, "Saturday, August 13, 2005"," Westfalenstadion (81,264)"
Borussia Monchengladbach, 1, 1, VfL Wolfsburg, "Saturday, August 13, 2005"," Borussia-Park (41,206)"
Hertha Berlin, 2, 0, Eintracht Frankfurt, "Saturday, August 13, 2005"," Olympiastadion (49,416)"
Kaiserslautern, 5, 3, MSV Duisburg, "Saturday, August 13, 2005"," Fritz-Walter Stadion (30,100)"
Nurnberg, 1, 1, Hannover 96, "Saturday, August 13, 2005"," Frankenstadion (48,349)"
Eintracht Frankfurt, 1, 4, Bayer Leverkusen, "Sunday, August 7, 2005"," Waldstadion "
Schalke 04, 2, 1, Kaiserslautern, "Sunday, August 7, 2005"," Arena AufSchalke (61,210)"
FC Cologne, 1, 0, Mainz, "Saturday, August 6, 2005"," Rhein Energie Stadion (50,000)"
Hamburg SV, 3, 0, Nurnberg, "Saturday, August 6, 2005"," AOL-Arena (45,000)"
Hannover 96, 2, 2, Hertha Berlin, "Saturday, August 6, 2005"," AWD-Arena (40,473)"
MSV Duisburg, 1, 1, VfB Stuttgart, "Saturday, August 6, 2005"," Wedaustadion (28,443)"
VfL Wolfsburg, 2, 2, Borussia Dortmund, "Saturday, August 6, 2005"," Volkswagen Arena (23,368)"
Werder Bremen, 5, 2, Arminia Bielefeld, "Saturday, August 6, 2005"," Weserstadion (38,156)"
Bayern Munich, 3, 0, Borussia Monchengladbach, "Friday, August 5, 2005"," Allianz Arena (66,000)"
